creative_id,image_url,creative_format,content_type,image_tags,sentiment_score,audit_status,created_date,campaign_id
CRE_000166,https://demo-assets.com/creatives/CRE_000166.mp4,Banner,Educational,"informative,tutorial,how-to,expert,subtle,professional",-0.3,Pending,2024-11-12,CAM_000042
CRE_000167,https://demo-assets.com/creatives/CRE_000167.png,Banner,Testimonial,"review,customer,satisfaction,trust,trendy,professional,bold",-0.66,Pending,2025-03-02,CAM_000042
CRE_000168,https://demo-assets.com/creatives/CRE_000168.mp4,Audio,Educational,"informative,tutorial,how-to,expert,colorful,classic,trendy",0.44,Approved,2024-01-31,CAM_000042
CRE_000169,https://demo-assets.com/creatives/CRE_000169.gif,Social Post,Testimonial,"review,customer,satisfaction,trust,professional,modern",-0.58,Approved,2025-02-20,CAM_000043
CRE_000170,https://demo-assets.com/creatives/CRE_000170.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,professional,classic,modern",-0.18,Under Review,2024-01-29,CAM_000043
CRE_000171,https://demo-assets.com/creatives/CRE_000171.mp4,Native,Brand Story,"heritage,story,values,mission,colorful,trendy",-0.77,Approved,2024-08-02,CAM_000043
CRE_000172,https://demo-assets.com/creatives/CRE_000172.gif,CTV,Product Shot,"product,clean,minimalist,brand,modern",-0.72,Under Review,2025-08-27,CAM_000043
CRE_000173,https://demo-assets.com/creatives/CRE_000173.gif,Banner,Educational,"informative,tutorial,how-to,expert,colorful",-0.13,Approved,2023-11-03,CAM_000044
CRE_000174,https://demo-assets.com/creatives/CRE_000174.jpg,Banner,Promotional,"sale,discount,offer,urgent,bold",0.3,Approved,2025-08-12,CAM_000044
CRE_000175,https://demo-assets.com/creatives/CRE_000175.png,Banner,User Generated,"real,community,user,authentic,classic,colorful,trendy",0.2,Approved,2025-02-27,CAM_000044
CRE_000176,https://demo-assets.com/creatives/CRE_000176.png,Native,Product Shot,"product,clean,minimalist,brand,bold,trendy,colorful",-0.18,Approved,2023-12-06,CAM_000044
CRE_000177,https://demo-assets.com/creatives/CRE_000177.png,Audio,Promotional,"sale,discount,offer,urgent,trendy",0.5,Approved,2023-10-09,CAM_000045
CRE_000178,https://demo-assets.com/creatives/CRE_000178.mp4,Display,User Generated,"real,community,user,authentic,trendy,classic",-0.41,Approved,2024-03-31,CAM_000045
CRE_000179,https://demo-assets.com/creatives/CRE_000179.gif,Native,Educational,"informative,tutorial,how-to,expert,colorful",-0.73,Rejected,2024-03-20,CAM_000045
CRE_000180,https://demo-assets.com/creatives/CRE_000180.mp4,CTV,Promotional,"sale,discount,offer,urgent,subtle,trendy",-0.36,Approved,2024-01-05,CAM_000045
CRE_000181,https://demo-assets.com/creatives/CRE_000181.mp4,Native,Product Shot,"product,clean,minimalist,brand,subtle,trendy",0.38,Under Review,2025-05-19,CAM_000046
CRE_000182,https://demo-assets.com/creatives/CRE_000182.jpg,Rich Media,User Generated,"real,community,user,authentic,colorful",0.27,Approved,2023-09-14,CAM_000046
CRE_000183,https://demo-assets.com/creatives/CRE_000183.mp4,Social Post,Promotional,"sale,discount,offer,urgent,subtle,classic,bold",0.71,Pending,2024-08-15,CAM_000046
CRE_000184,https://demo-assets.com/creatives/CRE_000184.mp4,Display,Educational,"informative,tutorial,how-to,expert,bold,professional",-0.55,Approved,2025-07-25,CAM_000046
CRE_000185,https://demo-assets.com/creatives/CRE_000185.gif,CTV,Product Shot,"product,clean,minimalist,brand,trendy,modern",-0.78,Under Review,2023-10-09,CAM_000047
CRE_000186,https://demo-assets.com/creatives/CRE_000186.mp4,Social Post,Product Shot,"product,clean,minimalist,brand,professional,bold",0.12,Approved,2025-07-18,CAM_000047
CRE_000187,https://demo-assets.com/creatives/CRE_000187.png,Banner,Promotional,"sale,discount,offer,urgent,professional,trendy",0.49,Under Review,2024-11-18,CAM_000047
CRE_000188,https://demo-assets.com/creatives/CRE_000188.mp4,Social Post,Product Shot,"product,clean,minimalist,brand,bold",0.56,Approved,2025-03-27,CAM_000047
CRE_000189,https://demo-assets.com/creatives/CRE_000189.png,Display,Product Shot,"product,clean,minimalist,brand,subtle",0.36,Approved,2024-12-09,CAM_000048
CRE_000190,https://demo-assets.com/creatives/CRE_000190.gif,Rich Media,Brand Story,"heritage,story,values,mission,trendy,colorful,modern",0.58,Approved,2025-05-17,CAM_000048
CRE_000191,https://demo-assets.com/creatives/CRE_000191.mp4,Banner,Promotional,"sale,discount,offer,urgent,modern,classic,colorful",-0.58,Approved,2024-04-16,CAM_000048
CRE_000192,https://demo-assets.com/creatives/CRE_000192.mp4,Video,Lifestyle,"people,lifestyle,authentic,emotional,classic",-0.28,Approved,2025-04-08,CAM_000048
CRE_000193,https://demo-assets.com/creatives/CRE_000193.mp4,Banner,Brand Story,"heritage,story,values,mission,subtle,trendy",-0.44,Approved,2024-10-15,CAM_000049
CRE_000194,https://demo-assets.com/creatives/CRE_000194.mp4,Display,Brand Story,"heritage,story,values,mission,classic,colorful",0.43,Approved,2023-11-02,CAM_000049
CRE_000195,https://demo-assets.com/creatives/CRE_000195.gif,Video,Testimonial,"review,customer,satisfaction,trust,classic,trendy,professional",-0.06,Pending,2025-02-07,CAM_000049
CRE_000196,https://demo-assets.com/creatives/CRE_000196.gif,Audio,Testimonial,"review,customer,satisfaction,trust,modern,classic,bold",-0.24,Rejected,2024-09-27,CAM_000049
CRE_000197,https://demo-assets.com/creatives/CRE_000197.gif,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,trendy,classic",-0.35,Approved,2025-08-08,CAM_000050
CRE_000198,https://demo-assets.com/creatives/CRE_000198.jpg,CTV,Educational,"informative,tutorial,how-to,expert,colorful,subtle,modern",0.51,Under Review,2024-09-24,CAM_000050
CRE_000199,https://demo-assets.com/creatives/CRE_000199.jpg,CTV,Testimonial,"review,customer,satisfaction,trust,professional,trendy",0.12,Approved,2025-04-05,CAM_000050
CRE_000200,https://demo-assets.com/creatives/CRE_000200.png,Banner,Testimonial,"review,customer,satisfaction,trust,colorful,classic,bold",-0.76,Approved,2024-01-04,CAM_000050
CRE_000201,https://demo-assets.com/creatives/CRE_000201.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,bold",0.37,Approved,2024-10-10,CAM_000051
CRE_000202,https://demo-assets.com/creatives/CRE_000202.gif,CTV,Lifestyle,"people,lifestyle,authentic,emotional,bold,professional,classic",-0.31,Approved,2024-06-30,CAM_000051
CRE_000203,https://demo-assets.com/creatives/CRE_000203.png,Native,Promotional,"sale,discount,offer,urgent,professional",0.59,Under Review,2024-05-22,CAM_000051
CRE_000204,https://demo-assets.com/creatives/CRE_000204.mp4,CTV,Educational,"informative,tutorial,how-to,expert,professional,classic,bold",-0.52,Approved,2025-06-15,CAM_000051
CRE_000205,https://demo-assets.com/creatives/CRE_000205.mp4,Rich Media,User Generated,"real,community,user,authentic,bold,professional,classic",0.31,Approved,2025-01-06,CAM_000052
CRE_000206,https://demo-assets.com/creatives/CRE_000206.jpg,Rich Media,Brand Story,"heritage,story,values,mission,colorful",-0.37,Under Review,2024-05-08,CAM_000052
CRE_000207,https://demo-assets.com/creatives/CRE_000207.mp4,Video,Educational,"informative,tutorial,how-to,expert,bold,professional,trendy",-0.3,Approved,2024-04-11,CAM_000052
CRE_000208,https://demo-assets.com/creatives/CRE_000208.png,Audio,Educational,"informative,tutorial,how-to,expert,colorful,classic,trendy",0.71,Approved,2025-08-03,CAM_000052
CRE_000209,https://demo-assets.com/creatives/CRE_000209.mp4,CTV,Promotional,"sale,discount,offer,urgent,professional,colorful",0.63,Approved,2024-12-04,CAM_000053
CRE_000210,https://demo-assets.com/creatives/CRE_000210.mp4,Native,Educational,"informative,tutorial,how-to,expert,modern",-0.06,Approved,2024-08-21,CAM_000053
CRE_000211,https://demo-assets.com/creatives/CRE_000211.jpg,Video,Lifestyle,"people,lifestyle,authentic,emotional,bold,colorful,trendy",0.42,Approved,2024-10-23,CAM_000053
CRE_000212,https://demo-assets.com/creatives/CRE_000212.png,Audio,Lifestyle,"people,lifestyle,authentic,emotional,trendy",-0.49,Pending,2025-03-12,CAM_000053
CRE_000213,https://demo-assets.com/creatives/CRE_000213.gif,Native,Lifestyle,"people,lifestyle,authentic,emotional,modern,professional",-0.43,Under Review,2024-12-26,CAM_000054
CRE_000214,https://demo-assets.com/creatives/CRE_000214.gif,Social Post,Brand Story,"heritage,story,values,mission,trendy,colorful,modern",0.78,Pending,2023-12-02,CAM_000054
CRE_000215,https://demo-assets.com/creatives/CRE_000215.mp4,Banner,Testimonial,"review,customer,satisfaction,trust,colorful,bold",-0.71,Approved,2024-05-19,CAM_000054
CRE_000216,https://demo-assets.com/creatives/CRE_000216.mp4,Banner,Promotional,"sale,discount,offer,urgent,subtle,bold,classic",-0.57,Approved,2024-03-03,CAM_000054
CRE_000217,https://demo-assets.com/creatives/CRE_000217.mp4,Banner,Brand Story,"heritage,story,values,mission,professional,trendy",0.44,Approved,2024-12-21,CAM_000055
CRE_000218,https://demo-assets.com/creatives/CRE_000218.gif,CTV,Promotional,"sale,discount,offer,urgent,trendy",0.0,Pending,2025-07-11,CAM_000055
CRE_000219,https://demo-assets.com/creatives/CRE_000219.mp4,Native,Educational,"informative,tutorial,how-to,expert,modern,bold",0.17,Approved,2024-03-05,CAM_000055
CRE_000220,https://demo-assets.com/creatives/CRE_000220.jpg,Social Post,Testimonial,"review,customer,satisfaction,trust,colorful",-0.38,Approved,2023-10-09,CAM_000055
CRE_000221,https://demo-assets.com/creatives/CRE_000221.gif,Display,Brand Story,"heritage,story,values,mission,professional,subtle",0.44,Approved,2025-06-17,CAM_000056
CRE_000222,https://demo-assets.com/creatives/CRE_000222.png,CTV,Promotional,"sale,discount,offer,urgent,classic,modern",-0.62,Under Review,2024-06-14,CAM_000056
CRE_000223,https://demo-assets.com/creatives/CRE_000223.jpg,CTV,Brand Story,"heritage,story,values,mission,professional,classic,subtle",-0.36,Under Review,2025-04-13,CAM_000056
CRE_000224,https://demo-assets.com/creatives/CRE_000224.mp4,Social Post,Product Shot,"product,clean,minimalist,brand,trendy,classic,subtle",-0.78,Approved,2023-12-01,CAM_000056
CRE_000225,https://demo-assets.com/creatives/CRE_000225.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,professional,modern",-0.43,Approved,2024-03-15,CAM_000057
CRE_000226,https://demo-assets.com/creatives/CRE_000226.png,Rich Media,User Generated,"real,community,user,authentic,modern,colorful",-0.63,Pending,2025-02-19,CAM_000057
CRE_000227,https://demo-assets.com/creatives/CRE_000227.mp4,Video,Brand Story,"heritage,story,values,mission,subtle",0.16,Approved,2023-09-28,CAM_000057
CRE_000228,https://demo-assets.com/creatives/CRE_000228.jpg,Audio,Product Shot,"product,clean,minimalist,brand,trendy",-0.49,Approved,2024-09-21,CAM_000057
CRE_000229,https://demo-assets.com/creatives/CRE_000229.mp4,Native,Lifestyle,"people,lifestyle,authentic,emotional,professional",0.8,Approved,2025-03-25,CAM_000058
CRE_000230,https://demo-assets.com/creatives/CRE_000230.gif,Native,Promotional,"sale,discount,offer,urgent,trendy,modern",-0.69,Approved,2024-09-19,CAM_000058
CRE_000231,https://demo-assets.com/creatives/CRE_000231.gif,Native,Lifestyle,"people,lifestyle,authentic,emotional,modern",-0.7,Approved,2024-09-15,CAM_000058
CRE_000232,https://demo-assets.com/creatives/CRE_000232.gif,Audio,Product Shot,"product,clean,minimalist,brand,classic,colorful",0.39,Under Review,2024-08-30,CAM_000058
CRE_000233,https://demo-assets.com/creatives/CRE_000233.gif,Rich Media,Brand Story,"heritage,story,values,mission,subtle,classic,professional",-0.28,Pending,2024-04-13,CAM_000059
CRE_000234,https://demo-assets.com/creatives/CRE_000234.mp4,Audio,Educational,"informative,tutorial,how-to,expert,professional",0.08,Approved,2024-12-28,CAM_000059
CRE_000235,https://demo-assets.com/creatives/CRE_000235.png,Audio,User Generated,"real,community,user,authentic,bold,trendy",0.85,Rejected,2024-04-30,CAM_000059
CRE_000236,https://demo-assets.com/creatives/CRE_000236.jpg,CTV,Lifestyle,"people,lifestyle,authentic,emotional,modern",-0.71,Approved,2023-11-09,CAM_000059
CRE_000237,https://demo-assets.com/creatives/CRE_000237.gif,Native,Educational,"informative,tutorial,how-to,expert,modern",-0.57,Approved,2023-11-19,CAM_000060
CRE_000238,https://demo-assets.com/creatives/CRE_000238.gif,Display,Promotional,"sale,discount,offer,urgent,trendy,modern",0.82,Approved,2025-08-19,CAM_000060
CRE_000239,https://demo-assets.com/creatives/CRE_000239.gif,Social Post,Promotional,"sale,discount,offer,urgent,professional,subtle",-0.2,Under Review,2025-03-27,CAM_000060
CRE_000240,https://demo-assets.com/creatives/CRE_000240.jpg,Native,Promotional,"sale,discount,offer,urgent,modern,subtle",-0.79,Approved,2024-10-03,CAM_000060
CRE_000241,https://demo-assets.com/creatives/CRE_000241.png,CTV,Promotional,"sale,discount,offer,urgent,professional,modern,classic",-0.31,Approved,2024-12-10,CAM_000061
CRE_000242,https://demo-assets.com/creatives/CRE_000242.mp4,Video,Educational,"informative,tutorial,how-to,expert,subtle,professional",-0.62,Approved,2024-02-10,CAM_000061
CRE_000243,https://demo-assets.com/creatives/CRE_000243.gif,Audio,Testimonial,"review,customer,satisfaction,trust,subtle,colorful",0.79,Approved,2024-12-12,CAM_000061
CRE_000244,https://demo-assets.com/creatives/CRE_000244.jpg,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,modern,classic,professional",0.07,Approved,2024-02-12,CAM_000061
CRE_000245,https://demo-assets.com/creatives/CRE_000245.jpg,Display,Testimonial,"review,customer,satisfaction,trust,professional,colorful",-0.03,Under Review,2025-01-22,CAM_000062
CRE_000246,https://demo-assets.com/creatives/CRE_000246.mp4,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,classic",0.58,Approved,2025-05-12,CAM_000062
CRE_000247,https://demo-assets.com/creatives/CRE_000247.jpg,Rich Media,User Generated,"real,community,user,authentic,modern,colorful,bold",0.56,Approved,2024-02-07,CAM_000062
CRE_000248,https://demo-assets.com/creatives/CRE_000248.jpg,Banner,User Generated,"real,community,user,authentic,trendy,classic,bold",0.87,Pending,2025-05-06,CAM_000062
CRE_000249,https://demo-assets.com/creatives/CRE_000249.mp4,Audio,Brand Story,"heritage,story,values,mission,bold",0.34,Approved,2025-06-12,CAM_000063
CRE_000250,https://demo-assets.com/creatives/CRE_000250.gif,Social Post,Brand Story,"heritage,story,values,mission,professional",0.21,Rejected,2025-03-04,CAM_000063
CRE_000251,https://demo-assets.com/creatives/CRE_000251.mp4,CTV,Lifestyle,"people,lifestyle,authentic,emotional,subtle,bold",-0.61,Approved,2024-07-23,CAM_000063
CRE_000252,https://demo-assets.com/creatives/CRE_000252.mp4,Audio,User Generated,"real,community,user,authentic,subtle",0.75,Approved,2025-04-28,CAM_000063
CRE_000253,https://demo-assets.com/creatives/CRE_000253.gif,Display,Testimonial,"review,customer,satisfaction,trust,professional,trendy",-0.29,Approved,2023-11-01,CAM_000064
CRE_000254,https://demo-assets.com/creatives/CRE_000254.png,Banner,User Generated,"real,community,user,authentic,modern,trendy",0.17,Approved,2025-01-22,CAM_000064
CRE_000255,https://demo-assets.com/creatives/CRE_000255.png,Display,User Generated,"real,community,user,authentic,professional,classic,colorful",0.32,Approved,2023-09-27,CAM_000064
CRE_000256,https://demo-assets.com/creatives/CRE_000256.jpg,Native,Brand Story,"heritage,story,values,mission,subtle,professional,bold",0.56,Under Review,2025-02-14,CAM_000064
CRE_000257,https://demo-assets.com/creatives/CRE_000257.mp4,Display,User Generated,"real,community,user,authentic,professional,bold,subtle",0.24,Rejected,2023-10-07,CAM_000065
CRE_000258,https://demo-assets.com/creatives/CRE_000258.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,bold,colorful",-0.64,Pending,2023-11-02,CAM_000065
CRE_000259,https://demo-assets.com/creatives/CRE_000259.gif,CTV,Educational,"informative,tutorial,how-to,expert,classic,modern",-0.18,Approved,2024-01-17,CAM_000065
CRE_000260,https://demo-assets.com/creatives/CRE_000260.gif,Video,Brand Story,"heritage,story,values,mission,colorful,classic",0.45,Under Review,2024-03-11,CAM_000065
CRE_000261,https://demo-assets.com/creatives/CRE_000261.png,Native,Lifestyle,"people,lifestyle,authentic,emotional,classic",0.63,Approved,2023-10-31,CAM_000066
CRE_000262,https://demo-assets.com/creatives/CRE_000262.gif,Social Post,Brand Story,"heritage,story,values,mission,professional,subtle,colorful",-0.53,Approved,2025-05-01,CAM_000066
CRE_000263,https://demo-assets.com/creatives/CRE_000263.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,colorful,trendy",0.43,Approved,2025-07-06,CAM_000066
CRE_000264,https://demo-assets.com/creatives/CRE_000264.mp4,Audio,Lifestyle,"people,lifestyle,authentic,emotional,modern,professional",0.78,Approved,2024-07-03,CAM_000066
CRE_000265,https://demo-assets.com/creatives/CRE_000265.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,colorful,modern,trendy",0.63,Approved,2024-08-04,CAM_000067
CRE_000266,https://demo-assets.com/creatives/CRE_000266.jpg,Video,Promotional,"sale,discount,offer,urgent,professional",-0.0,Approved,2024-07-01,CAM_000067
CRE_000267,https://demo-assets.com/creatives/CRE_000267.mp4,Audio,Testimonial,"review,customer,satisfaction,trust,modern",0.6,Approved,2024-04-27,CAM_000067
CRE_000268,https://demo-assets.com/creatives/CRE_000268.png,Social Post,User Generated,"real,community,user,authentic,classic,colorful,modern",-0.4,Approved,2024-06-20,CAM_000067
