segment_id,audience_id,segment_name,primary_interest,secondary_interest,lookalike_segment_flag
SEG_000330,AUD_000126,Premium Food & Dining Enthusiasts,Music,Celebrity News,True
SEG_000331,AUD_000126,Core Automotive Enthusiasts,Books,Cooking,False
SEG_000332,AUD_000126,Emerging Science Enthusiasts,Technology,Streaming,False
SEG_000333,AUD_000127,Value Fitness Enthusiasts,Technology,Cooking,True
SEG_000334,AUD_000127,Value Automotive Enthusiasts,Business,E-commerce,True
SEG_000335,AUD_000128,Value Business Enthusiasts,Real Estate,Celebrity News,True
SEG_000336,AUD_000128,Premium Travel Enthusiasts,Politics,Streaming,False
SEG_000337,AUD_000128,Niche Travel Enthusiasts,Parenting,Investment,False
SEG_000338,AUD_000129,Core Automotive Enthusiasts,Science,International News,False
SEG_000339,AUD_000129,Niche Finance Enthusiasts,Books,Mobile Apps,True
SEG_000340,AUD_000130,Niche Gaming Enthusiasts,Sports,Local Events,True
SEG_000341,AUD_000131,Emerging Fashion & Beauty Enthusiasts,Entertainment,Social Media,True
SEG_000342,AUD_000131,Premium Travel Enthusiasts,Science,Mobile Apps,False
SEG_000343,AUD_000131,Emerging Books Enthusiasts,Art & Culture,Celebrity News,True
SEG_000344,AUD_000131,Emerging Entertainment Enthusiasts,Science,Social Causes,True
SEG_000345,AUD_000132,Value Parenting Enthusiasts,Food & Dining,E-commerce,True
SEG_000346,AUD_000132,Value Health & Wellness Enthusiasts,Technology,Celebrity News,True
SEG_000347,AUD_000132,Emerging Art & Culture Enthusiasts,Outdoor Activities,DIY Projects,True
SEG_000348,AUD_000132,Premium Finance Enthusiasts,Travel,Streaming,True
SEG_000349,AUD_000133,Premium Education Enthusiasts,Fashion & Beauty,Career Development,False
SEG_000350,AUD_000133,Core Environment Enthusiasts,Food & Dining,Luxury Goods,True
SEG_000351,AUD_000133,Emerging Fashion & Beauty Enthusiasts,Environment,Budget Shopping,True
SEG_000352,AUD_000134,Niche Fashion & Beauty Enthusiasts,Music,Local Events,False
SEG_000353,AUD_000134,Core Education Enthusiasts,Business,Mobile Apps,False
SEG_000354,AUD_000135,Emerging Education Enthusiasts,Home & Garden,Cooking,False
SEG_000355,AUD_000135,Core Business Enthusiasts,Technology,Cooking,False
SEG_000356,AUD_000135,Premium Fashion & Beauty Enthusiasts,Outdoor Activities,Streaming,True
SEG_000357,AUD_000136,Niche Food & Dining Enthusiasts,Parenting,Local Events,True
SEG_000358,AUD_000137,Core Business Enthusiasts,Environment,Social Media,False
SEG_000359,AUD_000137,Value Fashion & Beauty Enthusiasts,Politics,Photography,True
SEG_000360,AUD_000137,Emerging Technology Enthusiasts,Books,Photography,False
SEG_000361,AUD_000138,Niche Fitness Enthusiasts,Music,Eco-Friendly,False
SEG_000362,AUD_000138,Core Fitness Enthusiasts,Environment,DIY Projects,False
SEG_000363,AUD_000139,Niche Health & Wellness Enthusiasts,Science,Social Causes,True
SEG_000364,AUD_000139,Value Fitness Enthusiasts,Travel,International News,False
SEG_000365,AUD_000139,Value Outdoor Activities Enthusiasts,Food & Dining,Social Media,True
SEG_000366,AUD_000140,Value Entertainment Enthusiasts,Environment,Eco-Friendly,True
SEG_000367,AUD_000140,Core Science Enthusiasts,Fashion & Beauty,Celebrity News,False
SEG_000368,AUD_000141,Emerging Home & Garden Enthusiasts,Books,Local Events,False
SEG_000369,AUD_000141,Premium Environment Enthusiasts,Sports,Social Media,True
SEG_000370,AUD_000141,Emerging Home & Garden Enthusiasts,Real Estate,Eco-Friendly,False
SEG_000371,AUD_000141,Core Science Enthusiasts,Books,Streaming,False
SEG_000372,AUD_000142,Value Automotive Enthusiasts,Food & Dining,International News,True
SEG_000373,AUD_000142,Premium Travel Enthusiasts,Education,Investment,True
SEG_000374,AUD_000143,Value Education Enthusiasts,Music,Luxury Goods,False
SEG_000375,AUD_000143,Premium Real Estate Enthusiasts,Pets,Investment,False
SEG_000376,AUD_000143,Core Education Enthusiasts,Gaming,Social Causes,True
SEG_000377,AUD_000144,Core Fashion & Beauty Enthusiasts,Pets,E-commerce,False
SEG_000378,AUD_000145,Emerging Home & Garden Enthusiasts,Fitness,E-commerce,True
SEG_000379,AUD_000145,Niche Finance Enthusiasts,Sports,Budget Shopping,False
SEG_000380,AUD_000146,Niche Science Enthusiasts,Food & Dining,Local Events,False
SEG_000381,AUD_000146,Value Fitness Enthusiasts,Finance,Streaming,True
SEG_000382,AUD_000146,Emerging Sports Enthusiasts,Science,Investment,True
SEG_000383,AUD_000147,Value Fitness Enthusiasts,Books,Streaming,False
SEG_000384,AUD_000148,Premium Pets Enthusiasts,Music,Photography,False
SEG_000385,AUD_000148,Core Gaming Enthusiasts,Music,Streaming,True
SEG_000386,AUD_000149,Emerging Science Enthusiasts,Health & Wellness,Streaming,True
SEG_000387,AUD_000149,Value Education Enthusiasts,Real Estate,Budget Shopping,False
SEG_000388,AUD_000149,Core Politics Enthusiasts,Entertainment,Social Causes,False
SEG_000389,AUD_000150,Emerging Sports Enthusiasts,Health & Wellness,Investment,True
SEG_000390,AUD_000150,Premium Gaming Enthusiasts,Books,DIY Projects,True
SEG_000391,AUD_000150,Core Art & Culture Enthusiasts,Environment,Celebrity News,True
SEG_000392,AUD_000150,Premium Gaming Enthusiasts,Fitness,Celebrity News,True
SEG_000393,AUD_000151,Niche Politics Enthusiasts,Education,Mobile Apps,True
SEG_000394,AUD_000152,Value Technology Enthusiasts,Food & Dining,Career Development,False
SEG_000395,AUD_000152,Core Finance Enthusiasts,Science,Celebrity News,False
SEG_000396,AUD_000152,Premium Outdoor Activities Enthusiasts,Politics,Streaming,False
SEG_000397,AUD_000152,Core Gaming Enthusiasts,Fashion & Beauty,DIY Projects,True
SEG_000398,AUD_000153,Premium Fitness Enthusiasts,Politics,Career Development,True
SEG_000399,AUD_000154,Emerging Science Enthusiasts,Books,DIY Projects,True
SEG_000400,AUD_000154,Core Fitness Enthusiasts,Politics,Mobile Apps,False
SEG_000401,AUD_000154,Niche Sports Enthusiasts,Food & Dining,Photography,True
SEG_000402,AUD_000154,Niche Entertainment Enthusiasts,Music,Luxury Goods,False
SEG_000403,AUD_000155,Premium Parenting Enthusiasts,Real Estate,DIY Projects,True
SEG_000404,AUD_000155,Premium Entertainment Enthusiasts,Business,Celebrity News,True
SEG_000405,AUD_000155,Niche Outdoor Activities Enthusiasts,Education,DIY Projects,True
SEG_000406,AUD_000155,Value Real Estate Enthusiasts,Health & Wellness,Celebrity News,True
SEG_000407,AUD_000156,Premium Travel Enthusiasts,Food & Dining,International News,False
SEG_000408,AUD_000156,Niche Entertainment Enthusiasts,Art & Culture,Luxury Goods,True
SEG_000409,AUD_000156,Emerging Technology Enthusiasts,Parenting,International News,False
SEG_000410,AUD_000157,Niche Fitness Enthusiasts,Science,Photography,False
SEG_000411,AUD_000157,Niche Pets Enthusiasts,Parenting,Investment,True
SEG_000412,AUD_000158,Value Technology Enthusiasts,Health & Wellness,Social Causes,False
SEG_000413,AUD_000159,Value Business Enthusiasts,Pets,Investment,False
SEG_000414,AUD_000159,Emerging Sports Enthusiasts,Books,Mobile Apps,True
SEG_000415,AUD_000160,Emerging Music Enthusiasts,Politics,Celebrity News,False
SEG_000416,AUD_000160,Core Travel Enthusiasts,Automotive,Mobile Apps,True
SEG_000417,AUD_000160,Niche Health & Wellness Enthusiasts,Travel,Local Events,True
SEG_000418,AUD_000161,Niche Environment Enthusiasts,Politics,Celebrity News,False
SEG_000419,AUD_000161,Value Education Enthusiasts,Art & Culture,Streaming,True
SEG_000420,AUD_000161,Niche Home & Garden Enthusiasts,Travel,Local Events,True
SEG_000421,AUD_000162,Niche Art & Culture Enthusiasts,Travel,Photography,True
SEG_000422,AUD_000163,Emerging Automotive Enthusiasts,Sports,Career Development,False
SEG_000423,AUD_000163,Premium Food & Dining Enthusiasts,Music,Career Development,False
SEG_000424,AUD_000163,Premium Food & Dining Enthusiasts,Entertainment,International News,False
SEG_000425,AUD_000164,Niche Gaming Enthusiasts,Science,International News,False
SEG_000426,AUD_000165,Premium Entertainment Enthusiasts,Education,Streaming,True
SEG_000427,AUD_000166,Niche Pets Enthusiasts,Business,Streaming,False
SEG_000428,AUD_000166,Niche Sports Enthusiasts,Automotive,Luxury Goods,True
SEG_000429,AUD_000166,Value Sports Enthusiasts,Music,Local Events,True
SEG_000430,AUD_000167,Value Environment Enthusiasts,Business,Mobile Apps,False
SEG_000431,AUD_000167,Value Outdoor Activities Enthusiasts,Gaming,E-commerce,False
SEG_000432,AUD_000167,Emerging Art & Culture Enthusiasts,Parenting,Career Development,False
SEG_000433,AUD_000168,Emerging Art & Culture Enthusiasts,Education,Eco-Friendly,True
SEG_000434,AUD_000169,Value Travel Enthusiasts,Entertainment,Budget Shopping,True
SEG_000435,AUD_000170,Niche Fitness Enthusiasts,Fashion & Beauty,Mobile Apps,True
SEG_000436,AUD_000170,Core Fitness Enthusiasts,Parenting,DIY Projects,False
SEG_000437,AUD_000170,Premium Business Enthusiasts,Health & Wellness,Luxury Goods,False
SEG_000438,AUD_000171,Value Books Enthusiasts,Environment,Budget Shopping,False
SEG_000439,AUD_000171,Value Environment Enthusiasts,Parenting,Career Development,True
SEG_000440,AUD_000171,Premium Gaming Enthusiasts,Sports,Cooking,True
SEG_000441,AUD_000172,Core Music Enthusiasts,Entertainment,Cooking,True
SEG_000442,AUD_000172,Emerging Environment Enthusiasts,Home & Garden,DIY Projects,False
SEG_000443,AUD_000172,Emerging Fitness Enthusiasts,Finance,Local Events,True
SEG_000444,AUD_000172,Premium Books Enthusiasts,Politics,Streaming,True
SEG_000445,AUD_000173,Niche Technology Enthusiasts,Outdoor Activities,Social Media,True
SEG_000446,AUD_000173,Emerging Fashion & Beauty Enthusiasts,Business,E-commerce,False
SEG_000447,AUD_000173,Emerging Gaming Enthusiasts,Food & Dining,Luxury Goods,False
SEG_000448,AUD_000174,Core Gaming Enthusiasts,Fashion & Beauty,DIY Projects,False
SEG_000449,AUD_000174,Core Health & Wellness Enthusiasts,Travel,Social Causes,False
SEG_000450,AUD_000175,Core Fashion & Beauty Enthusiasts,Sports,Local Events,True
SEG_000451,AUD_000176,Core Gaming Enthusiasts,Finance,Cooking,False
SEG_000452,AUD_000176,Value Pets Enthusiasts,Automotive,DIY Projects,False
SEG_000453,AUD_000176,Core Entertainment Enthusiasts,Sports,Cooking,False
SEG_000454,AUD_000176,Premium Gaming Enthusiasts,Science,Investment,True
SEG_000455,AUD_000177,Emerging Technology Enthusiasts,Sports,Streaming,False
SEG_000456,AUD_000177,Emerging Technology Enthusiasts,Entertainment,Investment,False
SEG_000457,AUD_000178,Premium Art & Culture Enthusiasts,Fitness,Social Media,True
SEG_000458,AUD_000178,Emerging Music Enthusiasts,Parenting,Streaming,True
SEG_000459,AUD_000178,Premium Food & Dining Enthusiasts,Fashion & Beauty,Social Causes,True
SEG_000460,AUD_000179,Niche Fashion & Beauty Enthusiasts,Environment,Career Development,True
SEG_000461,AUD_000179,Emerging Art & Culture Enthusiasts,Business,Luxury Goods,False
SEG_000462,AUD_000179,Core Finance Enthusiasts,Finance,Social Media,True
SEG_000463,AUD_000180,Value Business Enthusiasts,Sports,Celebrity News,True
SEG_000464,AUD_000180,Emerging Food & Dining Enthusiasts,Automotive,Career Development,False
SEG_000465,AUD_000180,Value Fitness Enthusiasts,Science,DIY Projects,True
SEG_000466,AUD_000180,Value Real Estate Enthusiasts,Politics,Social Causes,True
SEG_000467,AUD_000181,Value Music Enthusiasts,Technology,Local Events,True
SEG_000468,AUD_000182,Core Fashion & Beauty Enthusiasts,Business,Investment,True
SEG_000469,AUD_000182,Premium Music Enthusiasts,Art & Culture,International News,True
SEG_000470,AUD_000183,Emerging Art & Culture Enthusiasts,Fitness,Budget Shopping,False
SEG_000471,AUD_000183,Premium Finance Enthusiasts,Food & Dining,Local Events,False
SEG_000472,AUD_000184,Emerging Science Enthusiasts,Art & Culture,Career Development,False
SEG_000473,AUD_000184,Premium Entertainment Enthusiasts,Technology,Luxury Goods,True
SEG_000474,AUD_000184,Emerging Health & Wellness Enthusiasts,Finance,Social Media,False
SEG_000475,AUD_000185,Core Entertainment Enthusiasts,Automotive,Social Media,False
SEG_000476,AUD_000186,Emerging Food & Dining Enthusiasts,Food & Dining,Luxury Goods,True
SEG_000477,AUD_000186,Emerging Gaming Enthusiasts,Books,Cooking,False
SEG_000478,AUD_000186,Value Politics Enthusiasts,Automotive,Investment,False
SEG_000479,AUD_000187,Premium Sports Enthusiasts,Politics,DIY Projects,True
SEG_000480,AUD_000188,Value Science Enthusiasts,Outdoor Activities,DIY Projects,True
SEG_000481,AUD_000188,Niche Business Enthusiasts,Education,International News,False
SEG_000482,AUD_000189,Niche Books Enthusiasts,Sports,Budget Shopping,True
SEG_000483,AUD_000189,Value Art & Culture Enthusiasts,Pets,Local Events,False
SEG_000484,AUD_000190,Core Politics Enthusiasts,Science,DIY Projects,False
SEG_000485,AUD_000190,Premium Fitness Enthusiasts,Art & Culture,Luxury Goods,True
SEG_000486,AUD_000190,Niche Automotive Enthusiasts,Science,Social Causes,False
SEG_000487,AUD_000191,Niche Technology Enthusiasts,Science,Investment,False
SEG_000488,AUD_000192,Niche Parenting Enthusiasts,Travel,Celebrity News,False
SEG_000489,AUD_000192,Niche Music Enthusiasts,Pets,Streaming,False
SEG_000490,AUD_000192,Niche Automotive Enthusiasts,Health & Wellness,Celebrity News,True
SEG_000491,AUD_000192,Value Real Estate Enthusiasts,Health & Wellness,Luxury Goods,False
SEG_000492,AUD_000193,Emerging Home & Garden Enthusiasts,Finance,Local Events,True
SEG_000493,AUD_000193,Value Home & Garden Enthusiasts,Technology,Career Development,False
SEG_000494,AUD_000193,Premium Politics Enthusiasts,Sports,Local Events,True
SEG_000495,AUD_000194,Premium Politics Enthusiasts,Home & Garden,Investment,True
SEG_000496,AUD_000194,Premium Politics Enthusiasts,Gaming,Cooking,False
SEG_000497,AUD_000194,Premium Science Enthusiasts,Pets,Local Events,True
SEG_000498,AUD_000195,Niche Finance Enthusiasts,Education,Budget Shopping,True
SEG_000499,AUD_000195,Emerging Home & Garden Enthusiasts,Books,Local Events,True
SEG_000500,AUD_000195,Emerging Fashion & Beauty Enthusiasts,Pets,DIY Projects,False
SEG_000501,AUD_000195,Emerging Politics Enthusiasts,Politics,Investment,False
SEG_000502,AUD_000196,Emerging Automotive Enthusiasts,Health & Wellness,Streaming,True
SEG_000503,AUD_000196,Core Home & Garden Enthusiasts,Books,Mobile Apps,False
SEG_000504,AUD_000197,Core Travel Enthusiasts,Fitness,Celebrity News,False
SEG_000505,AUD_000197,Value Entertainment Enthusiasts,Health & Wellness,Social Media,True
SEG_000506,AUD_000198,Premium Finance Enthusiasts,Entertainment,Celebrity News,False
SEG_000507,AUD_000198,Niche Health & Wellness Enthusiasts,Travel,Social Causes,True
SEG_000508,AUD_000198,Core Home & Garden Enthusiasts,Outdoor Activities,Streaming,True
SEG_000509,AUD_000199,Premium Business Enthusiasts,Food & Dining,Streaming,False
SEG_000510,AUD_000199,Premium Food & Dining Enthusiasts,Fashion & Beauty,Budget Shopping,True
SEG_000511,AUD_000200,Premium Automotive Enthusiasts,Sports,Luxury Goods,True
SEG_000512,AUD_000200,Premium Pets Enthusiasts,Books,Photography,True
SEG_000513,AUD_000201,Value Fitness Enthusiasts,Real Estate,E-commerce,True
SEG_000514,AUD_000201,Emerging Education Enthusiasts,Fitness,Social Causes,True
SEG_000515,AUD_000202,Niche Science Enthusiasts,Automotive,DIY Projects,True
SEG_000516,AUD_000203,Premium Pets Enthusiasts,Finance,DIY Projects,False
SEG_000517,AUD_000204,Premium Home & Garden Enthusiasts,Fashion & Beauty,Career Development,False
SEG_000518,AUD_000204,Core Sports Enthusiasts,Gaming,International News,True
SEG_000519,AUD_000205,Premium Fitness Enthusiasts,Entertainment,DIY Projects,True
SEG_000520,AUD_000205,Premium Finance Enthusiasts,Gaming,Eco-Friendly,False
SEG_000521,AUD_000205,Premium Gaming Enthusiasts,Travel,Budget Shopping,True
SEG_000522,AUD_000205,Value Art & Culture Enthusiasts,Parenting,Photography,True
SEG_000523,AUD_000206,Value Environment Enthusiasts,Environment,International News,False
SEG_000524,AUD_000206,Emerging Food & Dining Enthusiasts,Automotive,Social Media,False
SEG_000525,AUD_000206,Emerging Science Enthusiasts,Travel,Luxury Goods,True
SEG_000526,AUD_000206,Value Education Enthusiasts,Sports,Streaming,False
SEG_000527,AUD_000207,Premium Food & Dining Enthusiasts,Real Estate,Mobile Apps,False
SEG_000528,AUD_000207,Value Travel Enthusiasts,Education,Social Causes,True
SEG_000529,AUD_000207,Core Gaming Enthusiasts,Education,Social Media,False
SEG_000530,AUD_000207,Core Science Enthusiasts,Art & Culture,Photography,True
SEG_000531,AUD_000208,Core Art & Culture Enthusiasts,Pets,Social Media,False
SEG_000532,AUD_000208,Niche Pets Enthusiasts,Home & Garden,Streaming,True
SEG_000533,AUD_000209,Niche Real Estate Enthusiasts,Science,Career Development,True
SEG_000534,AUD_000209,Value Gaming Enthusiasts,Fashion & Beauty,Investment,True
SEG_000535,AUD_000209,Emerging Pets Enthusiasts,Fitness,Social Causes,True
SEG_000536,AUD_000209,Premium Gaming Enthusiasts,Gaming,Social Causes,False
SEG_000537,AUD_000210,Value Pets Enthusiasts,Art & Culture,Career Development,True
SEG_000538,AUD_000210,Value Technology Enthusiasts,Books,Social Causes,True
SEG_000539,AUD_000210,Value Music Enthusiasts,Books,Luxury Goods,False
SEG_000540,AUD_000210,Emerging Technology Enthusiasts,Science,DIY Projects,True
SEG_000541,AUD_000211,Niche Entertainment Enthusiasts,Fashion & Beauty,Social Causes,False
SEG_000542,AUD_000211,Value Travel Enthusiasts,Home & Garden,Eco-Friendly,True
SEG_000543,AUD_000211,Niche Art & Culture Enthusiasts,Sports,Celebrity News,False
SEG_000544,AUD_000211,Value Books Enthusiasts,Parenting,International News,False
SEG_000545,AUD_000212,Emerging Outdoor Activities Enthusiasts,Politics,Luxury Goods,False
SEG_000546,AUD_000212,Premium Sports Enthusiasts,Technology,Budget Shopping,True
